wheel_1_Force_x,wheel_1_Force_y,wheel_1_Force_z,wheel_2_Force_x,wheel_2_Force_y,wheel_2_Force_z,wheel_3_Force_x,wheel_3_Force_y,wheel_3_Force_z,wheel_4_Force_x,wheel_4_Force_y,wheel_4_Force_z,,,
0.0,0.0,123.270294,0.0,0.0,159.25356,6.131374e-13,-0.07915222,116.32324,0.0,0.0,155.73547
-1.1301127e-11,-2.1241678e-05,88.2406,0.0,0.0,188.25859,0.0,0.0,83.34618,0.0,0.0,204.1385
0.0,0.0,81.802155,0.0,0.0,200.34201,0.0,0.0,76.34909,0.0,0.0,206.46558
-3.662618e-11,-0.0013359389,101.20889,-3.4621882e-11,-0.0009385875,184.68585,-0.0007116683,0.0007116676,80.320465,0.0,0.0,201.62628
0.0,0.0,120.68387,0.0,0.0,161.78824,-0.77085406,0.7740658,127.237816,0.0,0.0014413691,149.48804
3.3751842e-12,-0.0014741299,107.32851,-1.009525e-10,-0.0010069016,177.98755,0.0,0.0005877332,118.96984,0.0,0.0037968033,169.90587
0.0,0.0,80.963135,0.0,0.0,200.2854,0.0,0.0,79.85983,0.0,0.0,202.85376
0.0,0.0,120.586334,0.0,0.0,160.70193,7.1145078e-12,0.0039352956,124.928665,0.0,0.0014694803,150.11343
0.0,0.0,126.98128,0.0,0.0,148.68414,-0.20303094,0.12518156,128.38446,0.0,0.0,152.44556
0.0,0.0,115.768425,0.0,0.0,161.97867,-0.01665499,0.016516028,125.0026,0.0,0.0,134.54774
0.0,0.0,121.290695,0.0,0.0,139.03883,1.037719e-11,7.723426e-12,127.86376,0.0,0.0,137.47256
0.0,0.0,125.47786,0.0,0.0,146.76044,3.2455007e-12,-0.047211774,121.94479,0.0,0.0,148.72641
0.0,0.0,115.97771,0.0,0.0,189.66432,-0.28261197,0.2862167,123.35587,-1.0041976e-11,-0.00023938976,162.72737
0.0,0.0,127.11048,0.0,0.0,152.04977,1.7546272e-14,-0.042128954,112.419395,0.0,0.0,156.3681
0.0,0.0,82.36314,0.0,0.0,194.80873,0.0,0.0,82.36954,0.0,0.0,205.22919
0.0,0.0,129.25253,0.0,0.0,165.42741,-8.19321e-13,-0.05179778,117.962456,0.0,0.0,170.99776
0.0,0.0,131.23091,0.0,0.0,167.4279,1.4621882e-12,7.038081e-13,119.366615,0.0,0.0,173.64548
0.0,0.0,131.41623,0.0,0.0,167.79202,1.2070727e-12,1.6736343e-12,116.79948,0.0,0.0,169.58818
0.0,0.0,130.63774,0.0,0.0,159.48439,-1.3818753e-13,8.1573616e-14,122.1043,0.0,0.0,165.37778
0.0,0.0,81.17224,0.0,0.0,202.15974,0.0,0.0,72.66728,0.0,0.0,211.64075
0.0,0.0,125.65718,0.0,0.0,155.1837,1.9155526e-12,1.9199618e-12,118.35697,0.0,0.0,156.45343
3.9905808e-11,-0.00073924137,83.246544,3.2749928e-11,-0.00012554991,204.07957,-0.0069985096,0.006998503,77.94754,0.0,0.0,202.12859
0.0,0.0,116.6909,0.0,0.0,166.51068,5.905826e-12,2.4333187e-12,130.61836,0.0,0.0,151.37201
0.0,0.0,118.60596,0.0,0.0,162.57489,6.1038266e-12,8.088964e-12,123.2672,0.0,0.00015821093,149.75307
0.0,0.0,119.49113,0.0,0.0,142.2423,-5.113362e-12,0.005749909,122.862564,-5.0252675e-12,0.00012435192,125.652016
0.0,0.0,126.57945,0.0,0.0,164.14153,2.0875621e-12,-0.05393648,118.05481,0.0,0.0,151.52072
0.0,0.0,86.11772,0.0,0.0,188.49902,0.0,0.0,78.43791,0.0,0.0,198.6133
0.0,0.0,121.05168,0.0,0.0,144.92204,-0.19969913,0.19969894,134.21555,0.0,0.0,144.20444
0.0,0.0,128.2156,0.0,0.0,161.381,-6.544546e-12,-0.053826354,116.581436,0.0,0.0,168.31058
5.2679146e-11,6.1968065e-05,77.22614,0.0,0.0,229.16275,1.2456904e-12,-4.741757e-13,69.097404,0.0,0.0,235.55295
6.8312356e-11,-0.0008614962,104.23479,-6.0515785e-12,9.325908e-06,174.3302,8.069275e-12,-2.9395132e-12,78.73552,0.0,0.0,198.93958
0.0,0.0,130.9076,0.0,0.0,163.18503,-3.5172126e-13,-0.07493668,115.75966,0.0,0.0,172.52567
-1.2525819e-11,3.8295875e-05,81.81497,0.0,0.0,203.97147,0.0,0.0,84.22801,0.0,0.0,207.36652
0.0,0.0,123.55847,0.0,0.0,147.03143,-0.43036783,0.43036735,135.5076,0.0,0.0,146.2111
0.0,0.0,124.77133,0.0,0.0,162.61932,1.4426291e-11,-0.05058933,127.19058,0.0,0.0,154.11942
0.0,0.0,131.90059,0.0,0.0,160.51184,-3.1042115e-12,0.0041802824,111.94331,-1.10607435e-11,-5.246648e-05,163.46269
0.0,0.0,125.91252,0.0,0.0,160.15167,3.0036488e-13,-0.08574478,117.608154,0.0,0.0,171.12029
0.0,0.0,111.07964,0.0,0.0,163.93744,2.2810946e-12,0.0009415308,123.08571,0.0,0.0,136.24649
0.0,0.0,130.48349,0.0,0.0,165.92395,-4.190597e-13,-0.07148381,119.14566,0.0,0.0,172.57965
0.0,0.0,80.76557,0.0,0.0,199.90654,0.0,0.0,82.3104,0.0,0.0,205.5879
0.0,0.0,114.597244,0.0,0.0,163.87775,-6.3377446e-12,0.004714941,117.101906,3.8639456e-11,1.9245565e-06,143.90623
0.0,0.0,82.47052,0.0,0.0,200.96681,0.0,0.0,76.34182,0.0,0.0,202.33752
0.0,0.0,79.761986,0.0,0.0,202.55049,0.0,0.0,76.24449,0.0,0.0,203.61147
0.0,0.0,80.88374,0.0,0.0,200.84581,0.0,0.0,81.14113,0.0,0.0,205.8854
0.0,0.0,132.00967,0.0,0.0,163.25143,2.5303266e-12,1.9016893e-12,121.055145,0.0,0.0,168.50058
0.0,0.0,114.47254,0.0,0.0,155.2797,-0.931411,0.933804,134.54932,0.0,0.0,132.5387
0.0,0.0,129.3466,0.0,0.0,149.53574,2.0361054e-12,0.0026224032,114.27598,0.0,0.0,146.51387
7.953005e-11,-0.0003032568,76.86624,0.0,0.0,210.89754,3.7246703e-12,-1.4992105e-12,73.62596,0.0,0.0,206.07011
1.5868036e-11,-0.00022693283,84.00269,0.0,0.0,205.17386,0.0,0.0,65.25946,0.0,0.0,220.09088
0.0,0.0,118.66374,0.0,0.0,164.43047,-3.773112e-12,-0.00056718045,118.20538,0.0,0.0,152.67336
0.0,0.0,116.25873,0.0,0.0,157.28102,-3.4029914e-12,-0.00033168032,122.29872,0.0,0.0006735145,134.30162
0.0,0.0,131.09004,0.0,0.0,167.94934,1.3189596e-12,1.0456652e-12,122.684975,0.0,0.0,175.79965
0.0,0.0,128.9696,0.0,0.0,151.57855,4.7393907e-12,6.8211695e-12,119.13611,0.0,0.0,151.87466
0.0,0.0,123.58438,0.0,0.0,140.47559,-1.3117213,1.3117199,125.35121,0.0,0.0018511761,146.79192
0.0,0.0,81.385666,0.0,0.0,199.50208,0.0,0.0,78.14174,0.0,0.0,202.65872
0.0,0.0,122.89367,0.0,0.0,160.39966,5.2297966e-12,0.008778444,117.8679,-2.2453922e-10,0.0009965014,151.13957
0.0,0.0,83.391655,0.0,0.0,195.48764,0.0,0.0,80.6955,0.0,0.0,202.63464
0.0,0.0,115.95191,0.0,0.0,159.58429,-9.969651e-12,0.002155274,120.59615,0.0,0.0,132.292
0.0,0.0,125.02697,0.0,0.0,159.86218,-3.4293456e-13,-0.09285098,119.36319,0.0,0.0,165.89789
0.0,0.0,114.24835,0.0,0.0,166.65137,-1.879188e-13,0.0008201012,120.33879,0.0,0.0,143.52603
0.0,0.0,81.732956,0.0,0.0,200.15112,0.0,0.0,84.048004,0.0,0.0,195.9238
0.0,0.0,121.85425,0.0,0.0,167.4603,-0.08699757,0.021525852,118.33273,0.0,0.0,164.84814
0.0,0.0,113.04657,0.0,0.0,164.17886,-6.7792924e-12,0.004433763,120.07213,1.2919459e-11,-4.7730486e-05,137.26804
0.0,0.0,115.60391,0.0,0.0,166.22298,-0.17382987,0.17382967,127.1089,0.0,0.0,153.1637
0.0,0.0,128.1523,0.0,0.0,168.52957,-5.739067e-12,-0.052945666,116.24986,0.0,0.0,171.81241
0.0,0.0,82.6039,0.0,0.0,197.01694,0.0,0.0,81.54236,0.0,0.0,200.22444
0.0,0.0,130.5706,0.0,0.0,168.52686,2.7887122e-12,1.8047493e-12,123.14129,0.0,0.0,180.81825
0.0,0.0,83.856064,0.0,0.0,196.99054,0.0,0.0,73.424675,0.0,0.0,210.54605
0.0,0.0,119.94721,0.0,0.0,169.78442,-0.041204758,0.04423008,127.11784,1.3345101e-10,-0.00046205055,147.01707
0.0,0.0,128.71863,0.0,0.0,148.06012,4.0814536e-13,-0.040301442,113.302605,0.0,0.0,154.07747
0.0,0.0,119.16879,0.0,0.0,147.51833,-0.029117849,-0.029382473,133.81822,0.0,0.0,146.86964
0.0,0.0,78.85326,0.0,0.0,208.27592,0.0,0.0,83.0699,0.0,0.0,207.13171
0.0,0.0,122.02477,0.0,0.0,162.12451,3.134283e-12,6.0372566e-12,124.95825,0.0,0.0,163.24188
0.0,0.0,84.24776,0.0,0.0,198.73473,0.0,0.0,70.40697,0.0,0.0,204.90622
0.0,0.0,114.68614,0.0,0.0,168.15625,4.197962e-12,-0.025375124,118.603294,0.0,0.0,155.78598
0.0,0.0,121.47231,0.0,0.0,157.22522,1.4730937e-12,0.003692939,116.71623,-1.0841701e-11,-0.00030451565,147.85509
0.0,0.0,118.38492,0.0,0.0,151.78525,1.9547799e-12,0.0046467646,121.274864,4.933779e-11,-9.5617215e-05,137.49283
0.0,0.0,123.274,0.0,0.0,139.1911,2.842742e-12,-0.04645448,120.67794,0.0,0.0,136.40184
0.0,0.0,118.68979,0.0,0.0,181.36284,2.1685845e-12,-0.04172687,119.71917,0.0,0.0,159.95389
0.0,0.0,78.35297,0.0,0.0,209.45929,0.0,0.0,73.65056,0.0,0.0,203.7456
0.0,0.0,121.51401,0.0,0.0,146.45874,3.1466852e-12,4.1962597e-12,123.612434,0.0,-0.00047192234,145.82118
1.1696975e-10,-0.00017104,76.12645,0.0,0.0,213.43002,7.533747e-12,-3.267096e-12,77.67563,0.0,0.0,205.48785
0.0,0.0,123.1689,0.0,0.0,136.17856,-2.5097216e-12,0.0023741133,128.34889,0.0,0.0,121.16235
0.0,0.0,117.657234,0.0,0.0,168.53452,3.5253376e-13,-0.00062433357,124.69872,0.0,0.00045322877,149.2991
0.0,0.0,129.77052,0.0,0.0,165.4823,-1.4855878e-12,-0.06693557,114.811325,0.0,0.0,168.45009
0.0,0.0,81.35059,0.0,0.0,206.74915,0.0,0.0,80.74256,0.0,0.0,207.61641
0.0,0.0,84.883194,0.0,0.0,195.87564,0.0,0.0,82.65341,0.0,0.0,208.347
0.0,0.0,117.13253,0.0,0.0,166.48293,3.042156e-12,5.0563876e-12,121.89273,0.0,0.0,142.73262
0.0,0.0,125.37161,0.0,0.0,146.35956,-9.989587e-13,-0.037407544,110.90021,0.0,0.0,140.94724
0.0,0.0,129.64989,0.0,0.0,159.49823,5.363516e-13,2.908806e-13,119.17464,0.0,0.0,155.68468
0.0,0.0,127.729195,0.0,0.0,158.34378,2.926132e-12,-0.054218724,117.13217,0.0,0.0,159.00566
0.0,0.0,122.51702,0.0,0.0,145.66824,-9.54641e-12,0.0039261943,118.86598,0.0,0.0014643865,142.21033
0.0,0.0,116.69735,0.0,0.0,165.42787,-0.76501256,0.76501185,138.11433,0.0,0.0,139.45345
0.0,0.0,127.39379,0.0,0.0,152.7386,5.5725806e-12,-0.048258528,118.301125,0.0,0.0,158.04497
0.0,0.0,124.7263,0.0,0.0,163.00815,-1.8657467e-12,-0.00022148187,122.49932,0.0,0.0,148.41449
0.0,0.0,123.97721,0.0,0.0,163.72368,-1.3379556e-12,-9.026116e-13,121.57441,0.0,0.0,162.84439
0.0,0.0,120.93796,0.0,0.0,147.20204,-1.9525576e-11,0.0054311,126.58203,0.0,0.0017961434,134.57855
-5.75246e-12,-0.0011845656,77.49254,8.336691e-13,-0.0015166353,220.19823,-0.00013264673,0.00013264664,80.364456,-2.1425034e-10,0.0020229213,208.6355
0.0,0.0,87.9071,0.0,0.0,194.1904,0.0,0.0,75.73823,0.0,0.0,203.50854
0.0,0.0,124.84589,0.0,0.0,146.18446,1.6992985e-12,2.4074926e-12,124.61915,0.0,0.0,144.31358
-1.2701303e-10,-1.8658367e-05,82.06803,0.0,0.0,211.97997,7.538623e-11,1.7900986e-12,71.68853,0.0,0.0,210.0843
-9.323456e-11,7.060986e-05,86.55307,0.0,0.0,194.13553,2.5519385e-12,-1.7123813e-12,75.12031,0.0,0.0,203.39561
0.0,0.0,123.99373,0.0,0.0,168.76169,1.1674069e-12,1.1919561e-12,121.795006,0.0,0.0,150.90808
1.3116848e-11,-0.0020658157,127.55414,0.0,0.0,159.42918,1.1051386e-11,0.010165272,118.94156,-2.3443298e-11,0.0013248683,152.17352
0.0,0.0,84.07684,0.0,0.0,195.59157,0.0,0.0,71.95938,0.0,0.0,216.04103
0.0,0.0,118.292,0.0,0.0,162.44717,-5.280638e-12,0.0011533551,118.46859,0.0,0.0,143.2254
0.0,0.0,123.15199,0.0,0.0,160.52411,-7.3029966e-13,-0.06986176,120.5341,0.0,0.0,166.6419
0.0,0.0,76.351456,0.0,0.0,223.02551,3.4328956e-11,-2.738892e-12,74.91326,0.0,0.0,208.39151
0.0,0.0,115.40027,0.0,0.0,156.71155,-1.8116265e-12,-0.06566181,132.1219,0.0,0.0,135.76509
1.9692675e-11,-0.0011267953,97.179184,-7.760175e-11,-0.00057384,178.78033,2.0591315e-11,-4.3356265e-12,84.82295,0.0,0.0,190.43343
0.0,0.0,85.266945,0.0,0.0,199.51553,0.0,0.0,68.43361,0.0,0.0,205.8066
0.0,0.0,127.87243,0.0,0.0,156.62088,1.1527496e-12,3.8918356e-13,126.805435,0.0,0.0,149.8094
0.0,0.0,86.42575,0.0,0.0,197.2007,0.0,0.0,74.82406,0.0,0.0,204.3857
0.0,0.0,82.235725,0.0,0.0,192.87315,0.0,0.0,81.566986,0.0,0.0,189.65549
0.0,0.0,120.14484,0.0,0.0,168.27376,-0.26239488,0.2623946,131.70009,0.0,0.0,149.56055
0.0,0.0,79.274704,0.0,0.0,203.27394,0.0,0.0,84.01454,0.0,0.0,198.37563
0.0,0.0,125.990845,0.0,0.0,158.6134,9.839926e-13,3.3242829e-13,117.12081,0.0,0.0,157.78984
-9.2087e-11,-0.0010323627,98.96561,-1.1290914e-10,-0.00037394447,190.2082,2.3188583e-11,-1.6569438e-12,83.18399,0.0,0.0,191.44096
0.0,0.0,120.361824,0.0,0.0,154.62518,1.0589226e-12,0.009038844,114.219124,9.946463e-12,0.0010924629,149.06427
0.0,0.0,114.59627,0.0,0.0,167.80743,-3.7947727e-12,0.0077597327,116.84528,1.5530462e-11,0.0007233071,147.7709
0.0,0.0,81.14056,0.0,0.0,201.81693,0.0,0.0,73.33573,0.0,0.0,213.34839
0.0,0.0,112.63086,0.0,0.0,163.7229,-1.5734853e-13,0.0006972207,120.79796,0.0,0.0,133.27103
0.0,0.0,128.82324,0.0,0.0,162.93274,1.9135078e-12,1.1378703e-12,122.15111,0.0,0.0,159.88243
0.0,0.0,131.55801,0.0,0.0,138.5007,-1.7453315e-12,-0.051992685,112.103424,0.0,0.0,145.3453
0.0,0.0,118.31887,0.0,0.0,148.51953,2.6800719e-12,0.005849875,124.81244,6.310316e-11,0.00014341422,130.77559
0.0,0.0,126.61907,0.0,0.0,162.13281,3.485183e-12,2.7619476e-12,126.52077,0.0,0.0,155.02808
0.0,0.0,125.472496,0.0,0.0,155.03409,3.3484344e-12,0.001120501,119.35678,0.0,0.0,148.47882
0.0,0.0,80.092865,0.0,0.0,202.6921,0.0,0.0,78.622284,0.0,0.0,203.94528
0.0,0.0,117.32083,0.0,0.0,162.90936,4.2971133e-13,0.00798135,114.20343,1.908532e-11,0.00080196,148.06248
-1.4930923e-11,-0.0013107689,90.499466,3.653078e-11,-0.0012006892,193.90588,0.0,0.00037489308,117.12554,0.0,0.003793527,166.66702
0.0,0.0,121.34639,0.0,0.0,170.91272,7.3036694e-13,2.7523118e-12,123.09474,0.0,0.0,143.63724
0.0,0.0,129.13008,0.0,0.0,152.25592,1.0249782e-12,0.0061962763,115.27118,-1.3690703e-11,0.00035163772,146.07317
0.0,0.0,81.933975,0.0,0.0,202.63968,9.159916e-12,-2.9962825e-12,71.915405,0.0,0.0,205.21309
0.0,0.0,83.4268,0.0,0.0,195.28638,0.0,0.0,78.50186,0.0,0.0,206.45476
3.8438485e-11,-0.0009923116,103.05362,-6.213817e-11,-0.00022842972,172.52747,3.991271e-12,7.797201e-14,79.52018,0.0,0.0,192.27722
0.0,0.0,125.487564,0.0,0.0,164.70502,2.1504307e-12,-0.08088734,125.5323,0.0,0.0,168.6278
0.0,0.0,118.630325,0.0,0.0,174.50401,1.2058318e-12,8.102564e-13,128.15141,0.0,0.0,148.94499
0.0,0.0,127.883865,0.0,0.0,164.87755,8.9622054e-13,-0.08688338,115.36833,0.0,0.0,170.52075
0.0,0.0,81.6148,0.0,0.0,204.04192,0.0,0.0,80.498085,0.0,0.0,201.18555
0.0,0.0,118.65574,0.0,0.0,180.91,4.5913853e-13,1.843356e-12,125.76974,0.0,0.0,164.54552
0.0,0.0,131.17365,0.0,0.0,165.36295,2.9625725e-12,2.5338438e-12,120.44941,0.0,0.0,167.19247
-9.5599605e-12,-0.0014095643,100.57067,-1.071764e-11,-0.0010947571,193.9751,-0.00060831197,0.0006083114,86.811714,0.0,0.0,201.9798
0.0,0.0,126.38409,0.0,0.0,156.32831,-1.5187658e-11,0.009029379,114.20098,3.357105e-11,0.0010956227,163.5199
0.0,0.0,129.44817,0.0,0.0,160.23521,2.6789643e-12,1.7266461e-12,119.37087,0.0,0.0,161.84961
0.0,0.0,121.16212,0.0,0.0,146.97269,1.1364458e-11,-0.071591526,121.98048,0.0,0.0,152.278
-1.429275e-10,-0.0007137505,78.13991,1.3632254e-10,-0.00015251416,211.18185,4.129546e-12,-1.5940415e-13,77.32864,0.0,0.0,203.84277
0.0,0.0,80.961075,0.0,0.0,209.73447,0.0,0.0,78.82031,0.0,0.0,220.40479
0.0,0.0,89.016685,0.0,0.0,189.28131,0.0,0.0,78.03418,0.0,0.0,207.64891
0.0,0.0,126.169525,0.0,0.0,163.5007,-2.5951851e-12,0.0013600308,110.49504,0.0,0.0,164.05212
9.897243e-11,6.412701e-05,82.672424,0.0,0.0,202.94325,2.1861226e-11,6.1782556e-13,70.64526,0.0,0.0,207.10649
1.2544911e-11,-0.0010256367,104.19887,-1.9219815e-12,-0.0002602735,181.88062,-0.0072852797,0.007285273,88.760376,0.0,0.0,194.69855
0.0,0.0,130.3558,0.0,0.0,156.91296,2.06886e-12,3.0492163e-12,120.801895,0.0,0.0,164.99915
0.0,0.0,120.640945,0.0,0.0,170.89914,-0.07102224,0.07102217,133.52522,0.0,0.0,153.40411
0.0,0.0,119.93224,0.0,0.0,145.574,4.003569e-12,5.7420197e-12,129.86372,0.0,0.0,131.00876
0.0,0.0,120.57144,0.0,0.0,159.53708,1.0646401e-12,1.4828568e-12,115.14978,0.0,0.0,136.84573
0.0,0.0,115.451775,0.0,0.0,170.54146,-0.8567559,0.7728362,130.62244,0.0,0.0,155.40613
0.0,0.0,126.952896,0.0,0.0,153.93677,3.7839705e-12,-0.043314055,119.185646,0.0,0.0,158.26038
0.0,0.0,125.91529,0.0,0.0,155.0249,-5.645681e-12,-0.058635067,122.293625,0.0,0.0,162.3157
3.327966e-10,-0.00080706575,96.247116,-1.819295e-10,1.8181974e-05,194.21643,1.7007161e-11,-1.9174753e-12,81.20041,0.0,0.0,193.54788
0.0,0.0,126.26659,0.0,0.0,159.16464,1.0408142e-12,2.0256281e-12,124.096436,0.0,0.0,170.0224
0.0,0.0,125.38603,0.0,0.0,159.29996,-0.26183093,0.26183063,124.94445,0.0,-0.00037315453,157.6454
0.0,0.0,121.90255,0.0,0.0,147.05475,2.534815e-12,2.679411e-12,126.566574,0.0,0.0,135.82306
0.0,0.0,122.295265,0.0,0.0,159.03008,2.9150968e-12,3.365583e-12,125.56332,0.0,0.0,153.9516
0.0,0.0,89.27445,0.0,0.0,184.1739,0.0,0.0,81.05748,0.0,0.0,199.02454
0.0,0.0,78.78774,0.0,0.0,216.43259,0.0,0.0,73.453896,0.0,0.0,204.76514
0.0,0.0,86.385765,0.0,0.0,197.45288,0.0,0.0,73.68855,0.0,0.0,207.18217
0.0,0.0,124.78772,0.0,0.0,144.11621,-0.5601616,0.50648016,120.35866,0.0,0.0,143.87701
0.0,0.0,115.31229,0.0,0.0,166.7164,-2.634171,2.634168,138.7725,0.0,0.0,148.63638
0.0,0.0,128.8873,0.0,0.0,167.53671,-0.39368477,0.31583175,121.85339,0.0,0.0,175.69522
0.0,0.0,123.72735,0.0,0.0,158.74681,2.4886326e-12,1.8980483e-12,120.64445,0.0,0.0,148.41072
0.0,0.0,122.28012,0.0,0.0,161.04295,2.905807e-12,-0.043244228,119.07943,0.0,0.0,159.0175
0.0,0.0,124.82032,0.0,0.0,169.94754,1.7621785e-12,2.5395241e-12,120.37299,0.0,0.0,175.57237
0.0,0.0,132.26154,0.0,0.0,161.63116,-5.805898e-13,-6.041885e-13,119.501274,0.0,0.0,175.11694
0.0,0.0,115.35934,0.0,0.0,179.60303,-0.68375164,0.63271075,122.67694,0.0,0.0,158.42851
0.0,0.0,118.785515,0.0,0.0,154.84415,-1.2623178,1.2659676,122.115135,0.0,0.0017319657,136.47028
0.0,0.0,119.179276,0.0,0.0,170.34576,2.7482743e-12,2.2408928e-12,120.531395,0.0,0.0,165.80748
0.0,0.0,123.1958,0.0,0.0,146.65112,-2.527797e-12,0.0021413788,117.98299,0.0,0.0,137.82681
0.0,0.0,115.773964,0.0,0.0,153.45236,5.4402602e-12,0.0070814514,127.45036,5.203013e-11,0.00039503607,131.2809
-7.0964914e-12,-0.0007492798,108.78876,-6.4126673e-12,0.00026005603,173.61566,2.090786e-11,-2.7122232e-12,80.70558,0.0,0.0,184.94919
0.0,0.0,130.51587,0.0,0.0,165.05844,1.0102916e-12,1.3012037e-12,121.53291,0.0,0.0,177.52722
0.0,0.0,114.0157,0.0,0.0,179.90309,-0.4617366,0.46094012,128.00177,0.0,0.0,144.4542
0.0,0.0,79.203224,0.0,0.0,207.52594,0.0,0.0,78.94892,0.0,0.0,214.71048
0.0,0.0,129.48383,0.0,0.0,167.06866,6.81923e-13,-0.07053874,117.95226,0.0,0.0,171.99094
0.0,0.0,127.91831,0.0,0.0,170.79033,1.0674978e-12,9.248286e-13,119.58861,0.0,0.0,174.11055
0.0,0.0,128.83255,0.0,0.0,171.14531,2.2200648e-12,-0.10570373,121.306885,0.0,0.0,178.82394
0.0,0.0,115.246086,0.0,0.0,174.86145,-0.3964627,0.39646232,127.49175,0.0,0.0,151.90378
-1.1918468e-11,-8.571254e-05,81.12693,0.0,0.0,206.92984,0.0,0.0,83.58527,0.0,0.0,212.46649
0.0,0.0,122.04614,0.0,0.0,171.97046,-1.4036721e-12,-1.1521103e-12,123.277596,0.0,0.0,154.55156
1.521662e-13,-0.0001722842,82.57866,0.0,0.0,197.46153,3.4129546e-11,-4.3769983e-12,83.18206,0.0,0.0,187.359
0.0,0.0,119.02983,0.0,0.0,161.43994,-8.766741e-14,0.008733776,116.61432,-4.2975696e-11,0.001001401,150.35767
0.0,0.0,123.6078,0.0,0.0,161.06279,6.228115e-13,1.6970432e-12,125.50214,0.0,0.0,175.53586
0.0,0.0,127.13349,0.0,0.0,145.98425,0.0,-0.04159128,118.853195,0.0,0.0,168.39691
0.0,0.0,129.45387,0.0,0.0,170.4529,2.7293161e-12,1.4479919e-12,123.25418,0.0,0.0,171.50858
0.0,0.0,85.51276,0.0,0.0,200.46968,0.0,0.0,77.04686,0.0,0.0,214.48306
0.0,0.0,118.20479,0.0,0.0,173.34648,7.190866e-12,-0.056698523,123.922745,0.0,0.0,154.24228
-8.524925e-12,0.00027570804,85.54226,0.0,0.0,189.72415,0.0,0.0,84.473236,0.0,0.0,206.20975
0.0,0.0,129.49362,0.0,0.0,168.42796,1.5273969e-12,-0.07525283,119.39873,0.0,0.0,174.0454
0.0,0.0,123.164764,0.0,0.0,163.27782,7.1796714e-12,0.00087133254,122.84451,0.0,0.0009190672,150.38223
0.0,0.0,125.01172,0.0,0.0,164.33151,-7.9955075e-13,-0.06209501,122.49572,0.0,0.0,159.04767
0.0,0.0,79.60561,0.0,0.0,202.93542,0.0,0.0,82.230255,0.0,0.0,204.94734
0.0,0.0,121.21156,0.0,0.0,149.24574,-2.2880777e-12,0.009005105,118.804825,1.777407e-11,0.00091844413,146.74199
0.0,0.0,83.67214,0.0,0.0,198.66232,3.0044547e-11,1.4195686e-12,71.78798,0.0,0.0,206.4869
0.0,0.0,81.81238,0.0,0.0,201.3888,0.0,0.0,80.11092,0.0,0.0,210.3164
6.7867184e-11,3.0382063e-05,78.33686,0.0,0.0,206.43243,3.4563838e-11,-5.1829027e-12,75.377205,0.0,0.0,204.79897
-2.3087253e-11,-0.00078319747,83.18512,3.9734344e-11,-0.00020037036,199.76164,9.87449e-11,-2.0263641e-11,81.55517,0.0,0.0,194.70334
0.0,0.0,126.112366,0.0,0.0,145.9548,1.5166614e-12,-0.049334202,114.62788,0.0,0.0,133.75368
-2.3529389e-11,-0.0012246992,110.19863,-7.2491223e-12,-0.00048345028,174.63136,-0.006216974,0.0062169684,87.4448,0.0,0.0,209.29974
0.0,0.0,129.03876,0.0,0.0,159.83679,-6.1213805e-13,-0.075418144,119.53788,0.0,0.0,165.48631
0.0,0.0,123.19258,0.0,0.0,158.13188,5.537237e-12,0.0081575215,124.00444,0.0,0.002759937,156.34738
0.0,0.0,128.40001,0.0,0.0,160.81348,-5.714621e-12,-0.05956717,120.71305,0.0,0.0,166.91466
0.0,0.0,120.022285,0.0,0.0,172.11414,1.1577247e-12,2.5787176e-12,130.93962,0.0,0.0,158.87909
0.0,0.0,84.7889,0.0,0.0,191.15396,0.0,0.0,82.50369,0.0,0.0,205.10048
0.0,0.0,125.879555,0.0,0.0,157.99364,-1.5128366e-12,-0.041007712,115.6223,0.0,0.0,160.9192
9.053478e-12,-0.0019546882,124.81531,-3.1174365e-11,-0.0009787648,135.27615,-4.2766914e-12,0.01064878,118.52416,5.4101532e-12,0.0012206634,132.85767
0.0,0.0,127.78763,0.0,0.0,161.0154,1.6755556e-13,-0.06969687,117.05605,0.0,0.0,168.89636
-3.636512e-11,-0.00038009588,81.20294,0.0,0.0,223.17915,3.4391223e-12,-3.7759216e-13,69.76966,0.0,0.0,234.23282
0.0,0.0,84.82367,0.0,0.0,190.31665,0.0,0.0,79.97006,0.0,0.0,200.93268
0.0,0.0,111.86016,0.0,0.0,165.3466,3.2453823e-12,0.0017083867,122.83453,0.0,0.0,134.87859
0.0,0.0,116.45685,0.0,0.0,156.66,-0.41920722,0.37396854,127.47666,0.0,0.0,145.87872
0.0,0.0,125.50033,0.0,0.0,171.12245,-7.4832556e-13,-0.038304728,116.674515,0.0,0.0,182.95361
0.0,0.0,117.73389,0.0,0.0,153.6093,-0.95321006,0.9593055,131.36945,-1.2643563e-09,0.00030343872,133.46408
-5.9778155e-11,-0.0009922928,102.05934,-2.5144588e-11,-0.00024069719,185.54086,-0.007691798,0.007691791,92.344696,0.0,0.0,203.29977
0.0,0.0,133.01657,0.0,0.0,161.00021,-3.032055e-13,-2.5130101e-13,119.56593,0.0,0.0,175.04778
0.0,0.0,116.429665,0.0,0.0,153.00201,-0.5959667,0.6039014,129.8545,-7.525071e-11,0.00062086555,138.99452
0.0,0.0,82.380646,0.0,0.0,195.15646,0.0,0.0,83.54382,0.0,0.0,202.82027
